timestamp,prefix,trial,n_bg,min_dur,max_dur,mode,blocked,total,blocking_rate
2025-09-14T20:08:40,greedy_W2_users100_alpha0.25,0,500,1,10,stick_until_invisible,47,500,0.094
2025-09-14T20:08:41,greedy_W2_users100_alpha0.25,1,500,1,10,stick_until_invisible,43,500,0.086
2025-09-14T20:08:41,greedy_W2_users100_alpha0.25,2,500,1,10,stick_until_invisible,45,500,0.09
2025-09-14T20:08:41,greedy_W2_users100_alpha0.25,3,500,1,10,stick_until_invisible,37,500,0.074
2025-09-14T20:08:41,greedy_W2_users100_alpha0.25,4,500,1,10,stick_until_invisible,32,500,0.064
2025-09-14T20:08:41,greedy_W2_users100_alpha0.25,5,500,1,10,stick_until_invisible,44,500,0.088
2025-09-14T20:08:41,greedy_W2_users100_alpha0.25,6,500,1,10,stick_until_invisible,51,500,0.102
2025-09-14T20:08:41,greedy_W2_users100_alpha0.25,7,500,1,10,stick_until_invisible,37,500,0.074
2025-09-14T20:08:41,greedy_W2_users100_alpha0.25,8,500,1,10,stick_until_invisible,47,500,0.094
2025-09-14T20:08:42,greedy_W2_users100_alpha0.25,9,500,1,10,stick_until_invisible,29,500,0.058
