user_id,time,sat,channel,data_rate
82,0,STARLINK-31858,0,256.5950597279211
82,1,STARLINK-2575,1,229.34284927074907
82,2,STARLINK-2575,1,137.84449518278396
82,3,STARLINK-2575,1,221.84860563872192
82,4,STARLINK-5086,1,242.40721086031164
82,5,STARLINK-5086,1,196.49561827721098
82,6,STARLINK-5086,1,152.10793152699145
82,7,STARLINK-4158,3,253.6270181154059
82,8,STARLINK-4158,3,227.64986938518734
82,9,STARLINK-4158,3,159.13918305240844
82,10,STARLINK-34160,0,179.2182634904105
82,11,STARLINK-34160,0,156.20525389389223
84,0,STARLINK-31858,5,256.5950597279211
84,1,STARLINK-2575,2,229.34284927074907
84,2,STARLINK-2575,2,137.84462617534035
84,3,STARLINK-2575,2,93.08405953518431
84,4,STARLINK-5086,3,242.40721086031164
84,5,STARLINK-5086,3,47.98699017721445
84,6,STARLINK-5086,3,28.036475581227087
84,7,STARLINK-4158,4,253.6270181154059
84,8,STARLINK-4158,4,227.62818110910544
84,9,STARLINK-4158,4,159.0927869410816
84,10,STARLINK-34160,1,179.2182634904105
80,0,STARLINK-31858,10,256.5950597279211
80,1,STARLINK-2575,7,229.34284927074907
80,2,STARLINK-2575,7,137.84462617534035
80,3,STARLINK-2575,7,221.84709334425236
80,4,STARLINK-5086,5,242.40721086031164
80,5,STARLINK-5086,5,196.49558448862268
80,6,STARLINK-5086,5,152.10793152699145
80,7,STARLINK-4158,5,253.6270181154059
80,8,STARLINK-4158,5,227.64986938518734
80,9,STARLINK-4158,5,53.07574021087806
80,10,STARLINK-34160,4,179.2182634904105
80,11,STARLINK-34160,4,156.20554597475234
81,0,STARLINK-31858,11,256.5950597279211
81,1,STARLINK-2575,9,229.34284927074907
81,2,STARLINK-2575,9,137.83916175195967
81,3,STARLINK-2575,9,221.84939389905236
81,4,STARLINK-5086,6,242.40721086031164
81,5,STARLINK-5086,6,54.79555245752905
81,6,STARLINK-5086,6,32.627910660491665
81,7,STARLINK-4158,8,253.6270181154059
81,8,STARLINK-4158,8,227.64951995288575
81,9,STARLINK-4158,8,159.13705618499168
81,10,STARLINK-34160,6,179.2182634904105
81,11,STARLINK-34160,6,156.20554618628245
83,0,STARLINK-31858,18,256.5950597279211
