user_id,path,t_begin,t_end,success,reward
82,"[('STARLINK-31858', 0, 0), ('STARLINK-2575', 1, 1), ('STARLINK-2575', 1, 2), ('STARLINK-2575', 1, 3), ('STARLINK-5086', 1, 4), ('STARLINK-5086', 1, 5), ('STARLINK-5086', 1, 6), ('STARLINK-4158', 3, 7), ('STARLINK-4158', 3, 8), ('STARLINK-4158', 3, 9), ('STARLINK-34160', 0, 10), ('STARLINK-34160', 0, 11)]",0,11,True,2674.0962730294887
84,"[('STARLINK-31858', 5, 0), ('STARLINK-2575', 2, 1), ('STARLINK-2575', 2, 2), ('STARLINK-2575', 2, 3), ('STARLINK-5086', 3, 4), ('STARLINK-5086', 3, 5), ('STARLINK-5086', 3, 6), ('STARLINK-4158', 4, 7), ('STARLINK-4158', 4, 8), ('STARLINK-4158', 4, 9), ('STARLINK-34160', 1, 10)]",0,10,True,2404.737688300002
80,"[('STARLINK-31858', 10, 0), ('STARLINK-2575', 7, 1), ('STARLINK-2575', 7, 2), ('STARLINK-2575', 7, 3), ('STARLINK-34163', 5, 4), ('STARLINK-34163', 5, 5), ('STARLINK-34163', 5, 6), ('STARLINK-4158', 5, 7), ('STARLINK-4158', 5, 8), ('STARLINK-4158', 5, 9), ('STARLINK-34160', 4, 10), ('STARLINK-34160', 4, 11)]",0,11,True,2454.6404821545557
81,"[('STARLINK-31858', 11, 0), ('STARLINK-2575', 9, 1), ('STARLINK-2575', 9, 2), ('STARLINK-2575', 9, 3), ('STARLINK-5086', 6, 4), ('STARLINK-5086', 6, 5), ('STARLINK-5086', 6, 6), ('STARLINK-4158', 8, 7), ('STARLINK-4158', 8, 8), ('STARLINK-4158', 8, 9), ('STARLINK-34160', 6, 10), ('STARLINK-34160', 6, 11)]",0,11,True,2368.2455997589495
83,"[('STARLINK-6186', 18, 0), ('STARLINK-2575', 12, 1), ('STARLINK-2575', 12, 2), ('STARLINK-2575', 12, 3), ('STARLINK-34163', 10, 4), ('STARLINK-34163', 10, 5), ('STARLINK-34163', 10, 6), ('STARLINK-33873', 9, 7), ('STARLINK-33873', 9, 8), ('STARLINK-33873', 9, 9), ('STARLINK-34160', 7, 10), ('STARLINK-34160', 7, 11), ('STARLINK-34160', 7, 12)]",0,12,True,2428.7560156390778
85,"[('STARLINK-2575', 20, 1), ('STARLINK-33875', 4, 2), ('STARLINK-33875', 4, 3), ('STARLINK-33875', 4, 4), ('STARLINK-31353', 9, 5), ('STARLINK-31353', 9, 6), ('STARLINK-31353', 9, 7), ('STARLINK-33918', 13, 8), ('STARLINK-33918', 13, 9), ('STARLINK-33918', 13, 10), ('STARLINK-34160', 8, 11), ('STARLINK-34160', 8, 12), ('STARLINK-34160', 8, 13)]",1,13,True,2127.940209765668
86,"[('STARLINK-5163', 23, 1), ('STARLINK-33875', 13, 2), ('STARLINK-33875', 13, 3), ('STARLINK-33875', 13, 4), ('STARLINK-31353', 14, 5), ('STARLINK-31353', 14, 6), ('STARLINK-31353', 14, 7), ('STARLINK-33918', 14, 8), ('STARLINK-33918', 14, 9), ('STARLINK-33918', 14, 10), ('STARLINK-34160', 11, 11), ('STARLINK-34160', 11, 12)]",1,12,True,1932.2322944843377
88,"[('STARLINK-2575', 15, 1), ('STARLINK-33875', 15, 2), ('STARLINK-33875', 15, 3), ('STARLINK-33875', 15, 4), ('STARLINK-31353', 15, 5), ('STARLINK-31353', 15, 6), ('STARLINK-31353', 15, 7), ('STARLINK-34165', 18, 8), ('STARLINK-34165', 18, 9), ('STARLINK-34165', 18, 10), ('STARLINK-34165', 12, 11)]",1,11,True,1792.1558396144496
89,"[('STARLINK-5163', 4, 1), ('STARLINK-33875', 22, 2), ('STARLINK-33875', 22, 3), ('STARLINK-33875', 22, 4), ('STARLINK-31353', 17, 5), ('STARLINK-31353', 17, 6), ('STARLINK-31353', 17, 7), ('STARLINK-33918', 20, 8), ('STARLINK-33918', 20, 9), ('STARLINK-33918', 20, 10), ('STARLINK-34160', 13, 11), ('STARLINK-34160', 13, 12)]",1,12,True,1800.040231624695
87,"[('STARLINK-5163', 13, 1), ('STARLINK-6186', 24, 2), ('STARLINK-6186', 24, 3), ('STARLINK-6186', 24, 4), ('STARLINK-31353', 20, 5), ('STARLINK-31353', 20, 6), ('STARLINK-31353', 20, 7), ('STARLINK-33918', 22, 8), ('STARLINK-33918', 22, 9), ('STARLINK-33918', 22, 10), ('STARLINK-34165', 14, 11)]",1,11,True,1665.7795864774691
